n_miast;pop;limit_pokolen;p_mut;p_cross;elite_pct;best_len;dl_na_miasto;best_gen;gen_run;seed;tolerancja;czas_s
80;800;100;0.0;1.0;0.0;13208.12;165.102;66;100;3;0.001;5065.688
80;800;100;0.0;1.0;0.0;14965.31;187.066;60;100;4;0.001;5070.562
80;800;100;0.0;1.0;0.0;14648.42;183.105;63;100;5;0.001;5075.391
80;800;100;0.0;1.0;0.03;10902.37;136.28;98;100;0;0.001;5080.406
80;800;100;0.0;1.0;0.03;10945.16;136.814;98;100;1;0.001;5085.188
80;800;100;0.0;1.0;0.03;10956.28;136.954;91;100;2;0.001;5090.094
80;800;100;0.0;1.0;0.03;11025.82;137.823;97;100;3;0.001;5094.734
80;800;100;0.0;1.0;0.03;11853.35;148.167;95;100;4;0.001;5099.844
80;800;100;0.0;1.0;0.03;12658.57;158.232;98;100;5;0.001;5104.438
80;800;100;0.0;1.0;0.05;10568.28;132.103;100;100;0;0.001;5109.391
80;800;100;0.0;1.0;0.05;10866.15;135.827;95;100;1;0.001;5114.266
80;800;100;0.0;1.0;0.05;9814.54;122.682;99;100;2;0.001;5119.094
80;800;100;0.0;1.0;0.05;10595.69;132.446;90;100;3;0.001;5124.406
80;800;100;0.0;1.0;0.05;10140.28;126.754;99;100;4;0.001;5129.109
80;800;100;0.0;1.0;0.05;11721.7;146.521;98;100;5;0.001;5134.016
80;800;100;0.0;1.0;0.1;10029.65;125.371;99;100;0;0.001;5139.344
80;800;100;0.0;1.0;0.1;10244.4;128.055;100;100;1;0.001;5146.234
80;800;100;0.0;1.0;0.1;10419.23;130.24;100;100;2;0.001;5151.781
80;800;100;0.0;1.0;0.1;8877.39;110.967;98;100;3;0.001;5155.766
80;800;100;0.0;1.0;0.1;8925.04;111.563;99;100;4;0.001;5160.297
80;800;100;0.0;1.0;0.1;11097.2;138.715;98;100;5;0.001;5166.266
80;800;100;0.0;1.0;1.3;16793.52;209.919;1;100;0;0.001;5168.875
80;800;100;0.0;1.0;1.3;15878.11;198.476;1;100;1;0.001;5171.531
80;800;100;0.0;1.0;1.3;16810.28;210.129;1;100;2;0.001;5174.938
80;800;100;0.0;1.0;1.3;15709.18;196.365;1;100;3;0.001;5177.797
80;800;100;0.0;1.0;1.3;17316.76;216.459;1;100;4;0.001;5180.969
80;800;100;0.0;1.0;1.3;16733.88;209.173;1;100;5;0.001;5183.969
80;800;100;0.05;0.95;0.0;14542.65;181.783;83;100;0;0.001;5188.375
80;800;100;0.05;0.95;0.0;14071.02;175.888;69;100;1;0.001;5192.938
80;800;100;0.05;0.95;0.0;14758.22;184.478;96;100;2;0.001;5197.656
80;800;100;0.05;0.95;0.0;13281.8;166.023;96;100;3;0.001;5202.297
80;800;100;0.05;0.95;0.0;13908.65;173.858;83;100;4;0.001;5207.266
80;800;100;0.05;0.95;0.0;14363.66;179.546;66;100;5;0.001;5212.219
80;800;100;0.05;0.95;0.03;10442.86;130.536;100;100;0;0.001;5216.938
80;800;100;0.05;0.95;0.03;11438.28;142.978;93;100;1;0.001;5221.953
80;800;100;0.05;0.95;0.03;12191.96;152.4;84;100;2;0.001;5226.719
80;800;100;0.05;0.95;0.03;10890.12;136.127;98;100;3;0.001;5231.812
80;800;100;0.05;0.95;0.03;11405.49;142.569;95;100;4;0.001;5236.625
80;800;100;0.05;0.95;0.03;12074.53;150.932;97;100;5;0.001;5241.078
80;800;100;0.05;0.95;0.05;10943.93;136.799;100;100;0;0.001;5245.547
80;800;100;0.05;0.95;0.05;10811.81;135.148;91;100;1;0.001;5249.969
80;800;100;0.05;0.95;0.05;10858.24;135.728;95;100;2;0.001;5255.109
80;800;100;0.05;0.95;0.05;9561.73;119.522;100;100;3;0.001;5259.75
80;800;100;0.05;0.95;0.05;10058.15;125.727;99;100;4;0.001;5264.688
80;800;100;0.05;0.95;0.05;11220.36;140.254;98;100;5;0.001;5269.688
80;800;100;0.05;0.95;0.1;10146.88;126.836;98;100;0;0.001;5274.141
80;800;100;0.05;0.95;0.1;9397.48;117.468;96;100;1;0.001;5278.781
80;800;100;0.05;0.95;0.1;10433.08;130.413;100;100;2;0.001;5283.406
80;800;100;0.05;0.95;0.1;9587.64;119.846;95;100;3;0.001;5288.125
80;800;100;0.05;0.95;0.1;9816.19;122.702;81;100;4;0.001;5292.828
80;800;100;0.05;0.95;0.1;9724.24;121.553;94;100;5;0.001;5297.672
80;800;100;0.05;0.95;1.3;16793.52;209.919;1;100;0;0.001;5300.656
80;800;100;0.05;0.95;1.3;15878.11;198.476;1;100;1;0.001;5303.812
80;800;100;0.05;0.95;1.3;16810.28;210.129;1;100;2;0.001;5306.516
80;800;100;0.05;0.95;1.3;15709.18;196.365;1;100;3;0.001;5309.656
80;800;100;0.05;0.95;1.3;17316.76;216.459;1;100;4;0.001;5312.906
80;800;100;0.05;0.95;1.3;16733.88;209.173;1;100;5;0.001;5315.875
80;800;100;0.1;0.9;0.0;13704.1;171.301;96;100;0;0.001;5320.609
80;800;100;0.1;0.9;0.0;13872.95;173.412;91;100;1;0.001;5325.375
80;800;100;0.1;0.9;0.0;14628.48;182.856;86;100;2;0.001;5329.781
80;800;100;0.1;0.9;0.0;13514.43;168.93;87;100;3;0.001;5335.0
80;800;100;0.1;0.9;0.0;15197.99;189.975;83;100;4;0.001;5339.516
80;800;100;0.1;0.9;0.0;15179.17;189.74;91;100;5;0.001;5344.5
80;800;100;0.1;0.9;0.03;10689.18;133.615;97;100;0;0.001;5349.109
80;800;100;0.1;0.9;0.03;10725.86;134.073;99;100;1;0.001;5354.062
80;800;100;0.1;0.9;0.03;11772.73;147.159;98;100;2;0.001;5359.078
80;800;100;0.1;0.9;0.03;10040.6;125.507;100;100;3;0.001;5363.812
80;800;100;0.1;0.9;0.03;11694.53;146.182;95;100;4;0.001;5368.422
80;800;100;0.1;0.9;0.03;11862.84;148.285;100;100;5;0.001;5373.0
80;800;100;0.1;0.9;0.05;10423.52;130.294;82;100;0;0.001;5377.688
80;800;100;0.1;0.9;0.05;10612.42;132.655;98;100;1;0.001;5382.375
80;800;100;0.1;0.9;0.05;10507.15;131.339;99;100;2;0.001;5387.172
80;800;100;0.1;0.9;0.05;9979.52;124.744;100;100;3;0.001;5392.062
80;800;100;0.1;0.9;0.05;10868.53;135.857;100;100;4;0.001;5396.531
80;800;100;0.1;0.9;0.05;10711.6;133.895;98;100;5;0.001;5401.375
80;800;100;0.1;0.9;0.1;9749.39;121.867;98;100;0;0.001;5405.656
80;800;100;0.1;0.9;0.1;10136.89;126.711;99;100;1;0.001;5410.062
80;800;100;0.1;0.9;0.1;9753.85;121.923;95;100;2;0.001;5414.844
80;800;100;0.1;0.9;0.1;9567.71;119.596;100;100;3;0.001;5419.422
80;800;100;0.1;0.9;0.1;10011.54;125.144;100;100;4;0.001;5424.234
80;800;100;0.1;0.9;0.1;10228.8;127.86;98;100;5;0.001;5428.719
80;800;100;0.1;0.9;1.3;16793.52;209.919;1;100;0;0.001;5431.844
80;800;100;0.1;0.9;1.3;15878.11;198.476;1;100;1;0.001;5434.859
80;800;100;0.1;0.9;1.3;16810.28;210.129;1;100;2;0.001;5437.938
80;800;100;0.1;0.9;1.3;15709.18;196.365;1;100;3;0.001;5440.984
80;800;100;0.1;0.9;1.3;17316.76;216.459;1;100;4;0.001;5444.031
80;800;100;0.1;0.9;1.3;16733.88;209.173;1;100;5;0.001;5446.953
80;800;100;0.2;0.8;0.0;13449.86;168.123;98;100;0;0.001;5451.578
80;800;100;0.2;0.8;0.0;14356.33;179.454;98;100;1;0.001;5456.266
80;800;100;0.2;0.8;0.0;15234.11;190.426;62;100;2;0.001;5461.047
80;800;100;0.2;0.8;0.0;13302.53;166.282;71;100;3;0.001;5465.484
80;800;100;0.2;0.8;0.0;14339.6;179.245;80;100;4;0.001;5470.578
80;800;100;0.2;0.8;0.0;14082.51;176.031;65;100;5;0.001;5475.234
80;800;100;0.2;0.8;0.03;11454.37;143.18;96;100;0;0.001;5479.75
80;800;100;0.2;0.8;0.03;10474.44;130.93;100;100;1;0.001;5484.5
80;800;100;0.2;0.8;0.03;9764.36;122.055;95;100;2;0.001;5488.859
80;800;100;0.2;0.8;0.03;10519.09;131.489;98;100;3;0.001;5493.594
80;800;100;0.2;0.8;0.03;11244.51;140.556;100;100;4;0.001;5498.047
80;800;100;0.2;0.8;0.03;11074.43;138.43;96;100;5;0.001;5502.828
80;800;100;0.2;0.8;0.05;10167.41;127.093;96;100;0;0.001;5507.25
80;800;100;0.2;0.8;0.05;10342.25;129.278;98;100;1;0.001;5511.969
80;800;100;0.2;0.8;0.05;10829.47;135.368;100;100;2;0.001;5517.078
80;800;100;0.2;0.8;0.05;9133.73;114.172;99;100;3;0.001;5521.422
80;800;100;0.2;0.8;0.05;10275.7;128.446;100;100;4;0.001;5526.219
80;800;100;0.2;0.8;0.05;11122.37;139.03;99;100;5;0.001;5530.719
80;800;100;0.2;0.8;0.1;9132.04;114.151;100;100;0;0.001;5535.406
80;800;100;0.2;0.8;0.1;9443.73;118.047;98;100;1;0.001;5539.672
80;800;100;0.2;0.8;0.1;10484.9;131.061;97;100;2;0.001;5544.172
80;800;100;0.2;0.8;0.1;8792.39;109.905;100;100;3;0.001;5548.953
80;800;100;0.2;0.8;0.1;8837.62;110.47;98;100;4;0.001;5553.25
80;800;100;0.2;0.8;0.1;10365.09;129.564;98;100;5;0.001;5557.844
80;800;100;0.2;0.8;1.3;16793.52;209.919;1;100;0;0.001;5560.969
80;800;100;0.2;0.8;1.3;15878.11;198.476;1;100;1;0.001;5563.953
80;800;100;0.2;0.8;1.3;16810.28;210.129;1;100;2;0.001;5567.094
80;800;100;0.2;0.8;1.3;15709.18;196.365;1;100;3;0.001;5570.141
80;800;100;0.2;0.8;1.3;17316.76;216.459;1;100;4;0.001;5573.172
80;800;100;0.2;0.8;1.3;16733.88;209.173;1;100;5;0.001;5575.984
80;800;100;0.4;0.6;0.0;13140.74;164.259;78;100;0;0.001;5580.594
80;800;100;0.4;0.6;0.0;14124.39;176.555;93;100;1;0.001;5584.734
80;800;100;0.4;0.6;0.0;14319.69;178.996;100;100;2;0.001;5589.094
80;800;100;0.4;0.6;0.0;13469.86;168.373;95;100;3;0.001;5593.688
80;800;100;0.4;0.6;0.0;14382.86;179.786;97;100;4;0.001;5597.703
80;800;100;0.4;0.6;0.0;13525.58;169.07;70;100;5;0.001;5602.453
80;800;100;0.4;0.6;0.03;10083.26;126.041;99;100;0;0.001;5606.609
80;800;100;0.4;0.6;0.03;10555.83;131.948;94;100;1;0.001;5610.969
80;800;100;0.4;0.6;0.03;10009.55;125.119;99;100;2;0.001;5615.016
80;800;100;0.4;0.6;0.03;10266.46;128.331;100;100;3;0.001;5619.141
80;800;100;0.4;0.6;0.03;10235.32;127.941;95;100;4;0.001;5623.641
80;800;100;0.4;0.6;0.03;10183.62;127.295;94;100;5;0.001;5627.828
80;800;100;0.4;0.6;0.05;10526.85;131.586;92;100;0;0.001;5631.938
80;800;100;0.4;0.6;0.05;10234.6;127.933;99;100;1;0.001;5636.297
80;800;100;0.4;0.6;0.05;10421.09;130.264;99;100;2;0.001;5640.344
80;800;100;0.4;0.6;0.05;9470.16;118.377;97;100;3;0.001;5644.656
80;800;100;0.4;0.6;0.05;10450.66;130.633;99;100;4;0.001;5648.062
80;800;100;0.4;0.6;0.05;9761.39;122.017;99;100;5;0.001;5650.422
80;800;100;0.4;0.6;0.1;9015.88;112.699;98;100;0;0.001;5653.406
80;800;100;0.4;0.6;0.1;10417.48;130.219;98;100;1;0.001;5656.203
80;800;100;0.4;0.6;0.1;9907.6;123.845;99;100;2;0.001;5659.016
80;800;100;0.4;0.6;0.1;8413.17;105.165;100;100;3;0.001;5662.359
80;800;100;0.4;0.6;0.1;9840.19;123.002;99;100;4;0.001;5665.5
80;800;100;0.4;0.6;0.1;9841.35;123.017;99;100;5;0.001;5668.094
80;800;100;0.4;0.6;1.3;16793.52;209.919;1;100;0;0.001;5669.938
80;800;100;0.4;0.6;1.3;15878.11;198.476;1;100;1;0.001;5671.609
80;800;100;0.4;0.6;1.3;16810.28;210.129;1;100;2;0.001;5673.188
80;800;100;0.4;0.6;1.3;15709.18;196.365;1;100;3;0.001;5675.125
80;800;100;0.4;0.6;1.3;17316.76;216.459;1;100;4;0.001;5677.25
80;800;100;0.4;0.6;1.3;16733.88;209.173;1;100;5;0.001;5679.203
100;1000;100;0.0;1.0;0.0;17179.09;171.791;82;100;0;0.001;5683.984
100;1000;100;0.0;1.0;0.0;18841.14;188.411;61;100;1;0.001;5689.406
100;1000;100;0.0;1.0;0.0;19149.67;191.497;100;100;2;0.001;5693.406
100;1000;100;0.0;1.0;0.0;18378.57;183.786;100;100;3;0.001;5697.266
100;1000;100;0.0;1.0;0.0;18851.42;188.514;93;100;4;0.001;5700.938
100;1000;100;0.0;1.0;0.0;19211.51;192.115;76;100;5;0.001;5704.531
100;1000;100;0.0;1.0;0.03;14953.56;149.536;98;100;0;0.001;5708.375
100;1000;100;0.0;1.0;0.03;14868.19;148.682;94;100;1;0.001;5712.578
100;1000;100;0.0;1.0;0.03;15399.18;153.992;96;100;2;0.001;5716.344
100;1000;100;0.0;1.0;0.03;13975.43;139.754;97;100;3;0.001;5719.906
100;1000;100;0.0;1.0;0.03;17278.27;172.783;92;100;4;0.001;5723.5
100;1000;100;0.0;1.0;0.03;14866.57;148.666;97;100;5;0.001;5727.328
100;1000;100;0.0;1.0;0.05;14082.48;140.825;96;100;0;0.001;5730.672
100;1000;100;0.0;1.0;0.05;13339.33;133.393;94;100;1;0.001;5734.578
100;1000;100;0.0;1.0;0.05;15268.03;152.68;94;100;2;0.001;5738.516
100;1000;100;0.0;1.0;0.05;13513.7;135.137;100;100;3;0.001;5742.031
100;1000;100;0.0;1.0;0.05;15357.92;153.579;96;100;4;0.001;5745.484
100;1000;100;0.0;1.0;0.05;14525.75;145.258;99;100;5;0.001;5749.047
100;1000;100;0.0;1.0;0.1;12392.98;123.93;98;100;0;0.001;5752.469
100;1000;100;0.0;1.0;0.1;13485.39;134.854;97;100;1;0.001;5756.094
100;1000;100;0.0;1.0;0.1;13795.25;137.952;100;100;2;0.001;5759.922
100;1000;100;0.0;1.0;0.1;12446.74;124.467;100;100;3;0.001;5763.844
100;1000;100;0.0;1.0;0.1;13909.94;139.099;94;100;4;0.001;5767.0
100;1000;100;0.0;1.0;0.1;13517.26;135.173;96;100;5;0.001;5770.609
100;1000;100;0.0;1.0;1.3;20002.6;200.026;1;100;0;0.001;5772.672
100;1000;100;0.0;1.0;1.3;20771.07;207.711;1;100;1;0.001;5774.891
100;1000;100;0.0;1.0;1.3;21418.55;214.186;1;100;2;0.001;5777.141
100;1000;100;0.0;1.0;1.3;20288.48;202.885;1;100;3;0.001;5779.281
100;1000;100;0.0;1.0;1.3;21733.44;217.334;1;100;4;0.001;5781.719
100;1000;100;0.0;1.0;1.3;20859.95;208.6;1;100;5;0.001;5783.672
100;1000;100;0.05;0.95;0.0;17374.33;173.743;94;100;0;0.001;5787.25
100;1000;100;0.05;0.95;0.0;18586.56;185.866;97;100;1;0.001;5790.844
100;1000;100;0.05;0.95;0.0;18411.0;184.11;100;100;2;0.001;5794.562
100;1000;100;0.05;0.95;0.0;16180.12;161.801;99;100;3;0.001;5798.25
100;1000;100;0.05;0.95;0.0;17934.43;179.344;81;100;4;0.001;5801.922
100;1000;100;0.05;0.95;0.0;18263.24;182.632;93;100;5;0.001;5805.719
100;1000;100;0.05;0.95;0.03;13716.09;137.161;99;100;0;0.001;5809.406
100;1000;100;0.05;0.95;0.03;15013.75;150.138;100;100;1;0.001;5813.203
100;1000;100;0.05;0.95;0.03;14871.28;148.713;90;100;2;0.001;5817.422
100;1000;100;0.05;0.95;0.03;15255.31;152.553;98;100;3;0.001;5821.078
100;1000;100;0.05;0.95;0.03;15884.7;158.847;98;100;4;0.001;5824.562
100;1000;100;0.05;0.95;0.03;15394.69;153.947;98;100;5;0.001;5828.453
100;1000;100;0.05;0.95;0.05;14825.93;148.259;94;100;0;0.001;5832.047
100;1000;100;0.05;0.95;0.05;14444.04;144.44;100;100;1;0.001;5835.562
100;1000;100;0.05;0.95;0.05;15260.23;152.602;97;100;2;0.001;5839.016
100;1000;100;0.05;0.95;0.05;14172.88;141.729;97;100;3;0.001;5842.688
100;1000;100;0.05;0.95;0.05;14838.51;148.385;96;100;4;0.001;5846.656
100;1000;100;0.05;0.95;0.05;14501.58;145.016;96;100;5;0.001;5850.297
100;1000;100;0.05;0.95;0.1;12839.18;128.392;97;100;0;0.001;5853.953
100;1000;100;0.05;0.95;0.1;12435.12;124.351;100;100;1;0.001;5858.766
100;1000;100;0.05;0.95;0.1;13406.34;134.063;98;100;2;0.001;5868.562
100;1000;100;0.05;0.95;0.1;13312.11;133.121;98;100;3;0.001;5878.031
100;1000;100;0.05;0.95;0.1;14185.85;141.859;99;100;4;0.001;5889.781
100;1000;100;0.05;0.95;0.1;13164.01;131.64;98;100;5;0.001;5901.0
100;1000;100;0.05;0.95;1.3;20002.6;200.026;1;100;0;0.001;5908.047
100;1000;100;0.05;0.95;1.3;20771.07;207.711;1;100;1;0.001;5914.828
100;1000;100;0.05;0.95;1.3;21418.55;214.186;1;100;2;0.001;5922.094
100;1000;100;0.05;0.95;1.3;20288.48;202.885;1;100;3;0.001;5928.328
100;1000;100;0.05;0.95;1.3;21733.44;217.334;1;100;4;0.001;5933.875
100;1000;100;0.05;0.95;1.3;20859.95;208.6;1;100;5;0.001;5939.719
100;1000;100;0.1;0.9;0.0;17960.64;179.606;98;100;0;0.001;5949.953
100;1000;100;0.1;0.9;0.0;17380.6;173.806;55;100;1;0.001;5960.094
100;1000;100;0.1;0.9;0.0;17699.79;176.998;93;100;2;0.001;5971.109
100;1000;100;0.1;0.9;0.0;17146.56;171.466;69;100;3;0.001;5982.344
100;1000;100;0.1;0.9;0.0;19219.03;192.19;99;100;4;0.001;5992.297
100;1000;100;0.1;0.9;0.0;18378.83;183.788;84;100;5;0.001;6001.234
100;1000;100;0.1;0.9;0.03;14368.41;143.684;95;100;0;0.001;6011.422
100;1000;100;0.1;0.9;0.03;14620.13;146.201;94;100;1;0.001;6021.047
100;1000;100;0.1;0.9;0.03;13640.38;136.404;97;100;2;0.001;6030.078
100;1000;100;0.1;0.9;0.03;14486.13;144.861;95;100;3;0.001;6039.359
100;1000;100;0.1;0.9;0.03;15838.35;158.384;99;100;4;0.001;6049.906
100;1000;100;0.1;0.9;0.03;14837.76;148.378;94;100;5;0.001;6060.734
100;1000;100;0.1;0.9;0.05;14020.63;140.206;86;100;0;0.001;6072.625
100;1000;100;0.1;0.9;0.05;13709.73;137.097;99;100;1;0.001;6085.375
100;1000;100;0.1;0.9;0.05;13165.76;131.658;97;100;2;0.001;6096.562
100;1000;100;0.1;0.9;0.05;13733.45;137.335;88;100;3;0.001;6106.75
100;1000;100;0.1;0.9;0.05;14529.38;145.294;98;100;4;0.001;6115.5
100;1000;100;0.1;0.9;0.05;13734.71;137.347;100;100;5;0.001;6125.031
100;1000;100;0.1;0.9;0.1;13823.41;138.234;98;100;0;0.001;6134.625
100;1000;100;0.1;0.9;0.1;12823.88;128.239;91;100;1;0.001;6143.156
100;1000;100;0.1;0.9;0.1;13926.85;139.268;100;100;2;0.001;6152.938
100;1000;100;0.1;0.9;0.1;12913.38;129.134;99;100;3;0.001;6162.234
100;1000;100;0.1;0.9;0.1;12640.14;126.401;95;100;4;0.001;6171.297
100;1000;100;0.1;0.9;0.1;13632.01;136.32;100;100;5;0.001;6180.625
100;1000;100;0.1;0.9;1.3;20002.6;200.026;1;100;0;0.001;6187.281
100;1000;100;0.1;0.9;1.3;20771.07;207.711;1;100;1;0.001;6192.875
100;1000;100;0.1;0.9;1.3;21418.55;214.186;1;100;2;0.001;6198.719
100;1000;100;0.1;0.9;1.3;20288.48;202.885;1;100;3;0.001;6204.531
100;1000;100;0.1;0.9;1.3;21733.44;217.334;1;100;4;0.001;6210.906
100;1000;100;0.1;0.9;1.3;20859.95;208.6;1;100;5;0.001;6218.844
100;1000;100;0.2;0.8;0.0;17716.98;177.17;99;100;0;0.001;6227.516
100;1000;100;0.2;0.8;0.0;18553.3;185.533;93;100;1;0.001;6236.938
100;1000;100;0.2;0.8;0.0;18944.15;189.442;81;100;2;0.001;6246.016
100;1000;100;0.2;0.8;0.0;17053.7;170.537;97;100;3;0.001;6256.328
100;1000;100;0.2;0.8;0.0;18627.22;186.272;73;100;4;0.001;6265.281
100;1000;100;0.2;0.8;0.0;17200.94;172.009;81;100;5;0.001;6275.0
100;1000;100;0.2;0.8;0.03;14650.81;146.508;99;100;0;0.001;6283.734
100;1000;100;0.2;0.8;0.03;13902.33;139.023;100;100;1;0.001;6293.5
100;1000;100;0.2;0.8;0.03;14730.07;147.301;100;100;2;0.001;6304.969
100;1000;100;0.2;0.8;0.03;14277.47;142.775;92;100;3;0.001;6315.469
100;1000;100;0.2;0.8;0.03;14474.52;144.745;99;100;4;0.001;6325.203
100;1000;100;0.2;0.8;0.03;13589.91;135.899;96;100;5;0.001;6336.625
100;1000;100;0.2;0.8;0.05;13104.51;131.045;97;100;0;0.001;6348.281
100;1000;100;0.2;0.8;0.05;13491.47;134.915;98;100;1;0.001;6358.891
100;1000;100;0.2;0.8;0.05;14137.6;141.376;95;100;2;0.001;6368.797
100;1000;100;0.2;0.8;0.05;13114.35;131.143;98;100;3;0.001;6379.688
100;1000;100;0.2;0.8;0.05;14003.94;140.039;97;100;4;0.001;6389.5
100;1000;100;0.2;0.8;0.05;13189.88;131.899;100;100;5;0.001;6400.094
100;1000;100;0.2;0.8;0.1;13085.48;130.855;98;100;0;0.001;6409.891
100;1000;100;0.2;0.8;0.1;12455.78;124.558;97;100;1;0.001;6420.062
100;1000;100;0.2;0.8;0.1;13844.53;138.445;100;100;2;0.001;6430.344
100;1000;100;0.2;0.8;0.1;12969.51;129.695;100;100;3;0.001;6438.797
100;1000;100;0.2;0.8;0.1;12811.12;128.111;99;100;4;0.001;6448.141
100;1000;100;0.2;0.8;0.1;13770.62;137.706;98;100;5;0.001;6457.672
100;1000;100;0.2;0.8;1.3;20002.6;200.026;1;100;0;0.001;6463.469
100;1000;100;0.2;0.8;1.3;20771.07;207.711;1;100;1;0.001;6468.547
100;1000;100;0.2;0.8;1.3;21418.55;214.186;1;100;2;0.001;6473.969
100;1000;100;0.2;0.8;1.3;20288.48;202.885;1;100;3;0.001;6479.547
100;1000;100;0.2;0.8;1.3;21733.44;217.334;1;100;4;0.001;6485.703
100;1000;100;0.2;0.8;1.3;20859.95;208.6;1;100;5;0.001;6492.219
100;1000;100;0.4;0.6;0.0;16814.34;168.143;98;100;0;0.001;6501.969
100;1000;100;0.4;0.6;0.0;18335.56;183.356;97;100;1;0.001;6512.062
100;1000;100;0.4;0.6;0.0;18033.28;180.333;77;100;2;0.001;6519.406
100;1000;100;0.4;0.6;0.0;17467.58;174.676;99;100;3;0.001;6525.75
100;1000;100;0.4;0.6;0.0;18159.08;181.591;96;100;4;0.001;6533.391
100;1000;100;0.4;0.6;0.0;18574.84;185.748;99;100;5;0.001;6541.938
100;1000;100;0.4;0.6;0.03;14053.86;140.539;99;100;0;0.001;6549.078
100;1000;100;0.4;0.6;0.03;13359.73;133.597;90;100;1;0.001;6557.016
100;1000;100;0.4;0.6;0.03;14108.78;141.088;97;100;2;0.001;6565.766
100;1000;100;0.4;0.6;0.03;12672.82;126.728;99;100;3;0.001;6574.453
100;1000;100;0.4;0.6;0.03;15005.69;150.057;100;100;4;0.001;6582.406
100;1000;100;0.4;0.6;0.03;13874.36;138.744;99;100;5;0.001;6591.203
100;1000;100;0.4;0.6;0.05;12639.78;126.398;99;100;0;0.001;6600.828
100;1000;100;0.4;0.6;0.05;12921.77;129.218;96;100;1;0.001;6612.125
100;1000;100;0.4;0.6;0.05;13897.06;138.971;100;100;2;0.001;6623.75
100;1000;100;0.4;0.6;0.05;12861.4;128.614;100;100;3;0.001;6632.703
100;1000;100;0.4;0.6;0.05;13447.63;134.476;89;100;4;0.001;6643.625
100;1000;100;0.4;0.6;0.05;13864.97;138.65;99;100;5;0.001;6654.047
100;1000;100;0.4;0.6;0.1;11908.31;119.083;95;100;0;0.001;6663.172
100;1000;100;0.4;0.6;0.1;12916.72;129.167;97;100;1;0.001;6667.812
100;1000;100;0.4;0.6;0.1;14472.04;144.72;100;100;2;0.001;6671.078
100;1000;100;0.4;0.6;0.1;12212.41;122.124;100;100;3;0.001;6674.312
100;1000;100;0.4;0.6;0.1;13317.04;133.17;99;100;4;0.001;6681.594
100;1000;100;0.4;0.6;0.1;13746.41;137.464;97;100;5;0.001;6690.969
100;1000;100;0.4;0.6;1.3;20002.6;200.026;1;100;0;0.001;6696.797
100;1000;100;0.4;0.6;1.3;20771.07;207.711;1;100;1;0.001;6702.922
100;1000;100;0.4;0.6;1.3;21418.55;214.186;1;100;2;0.001;6709.328
100;1000;100;0.4;0.6;1.3;20288.48;202.885;1;100;3;0.001;6713.359
100;1000;100;0.4;0.6;1.3;21733.44;217.334;1;100;4;0.001;6719.547
100;1000;100;0.4;0.6;1.3;20859.95;208.6;1;100;5;0.001;6725.172
40;400;200;0.0;1.0;0.0;5595.71;139.893;187;200;0;0.001;6728.047
40;400;200;0.0;1.0;0.0;5473.03;136.826;199;200;1;0.001;6731.172
40;400;200;0.0;1.0;0.0;5048.92;126.223;180;200;2;0.001;6733.75
40;400;200;0.0;1.0;0.0;5239.5;130.988;200;200;3;0.001;6736.672
40;400;200;0.0;1.0;0.0;5724.29;143.107;153;200;4;0.001;6739.312
40;400;200;0.0;1.0;0.0;5861.05;146.526;169;200;5;0.001;6741.125
40;400;200;0.0;1.0;0.03;3370.38;84.259;199;200;0;0.001;6742.234
40;400;200;0.0;1.0;0.03;3946.85;98.671;198;200;1;0.001;6743.391
40;400;200;0.0;1.0;0.03;3165.5;79.138;199;200;2;0.001;6746.672
40;400;200;0.0;1.0;0.03;3192.58;79.814;191;200;3;0.001;6750.141
40;400;200;0.0;1.0;0.03;2968.54;74.214;181;200;4;0.001;6752.516
40;400;200;0.0;1.0;0.03;4017.83;100.446;200;200;5;0.001;6754.516
40;400;200;0.0;1.0;0.05;2525.96;63.149;190;200;0;0.001;6757.625
40;400;200;0.0;1.0;0.05;3178.05;79.451;198;200;1;0.001;6761.141
40;400;200;0.0;1.0;0.05;2913.13;72.828;197;200;2;0.001;6764.125
40;400;200;0.0;1.0;0.05;2555.45;63.886;199;200;3;0.001;6766.875
40;400;200;0.0;1.0;0.05;3109.49;77.737;198;200;4;0.001;6769.984
40;400;200;0.0;1.0;0.05;3857.28;96.432;199;200;5;0.001;6772.531
40;400;200;0.0;1.0;0.1;2593.24;64.831;155;200;0;0.001;6775.656
40;400;200;0.0;1.0;0.1;3072.25;76.806;187;200;1;0.001;6778.344
40;400;200;0.0;1.0;0.1;2605.08;65.127;198;200;2;0.001;6781.438
40;400;200;0.0;1.0;0.1;2454.95;61.374;184;200;3;0.001;6784.547
40;400;200;0.0;1.0;0.1;2535.37;63.384;199;200;4;0.001;6787.844
40;400;200;0.0;1.0;0.1;3276.52;81.913;122;200;5;0.001;6791.078
40;400;200;0.0;1.0;1.3;7282.32;182.058;1;200;0;0.001;6793.109
40;400;200;0.0;1.0;1.3;7833.21;195.83;1;200;1;0.001;6794.719
40;400;200;0.0;1.0;1.3;7066.0;176.65;1;200;2;0.001;6796.469
40;400;200;0.0;1.0;1.3;7835.39;195.885;1;200;3;0.001;6798.484
40;400;200;0.0;1.0;1.3;7740.79;193.52;1;200;4;0.001;6800.578
40;400;200;0.0;1.0;1.3;7811.19;195.28;1;200;5;0.001;6802.844
40;400;200;0.05;0.95;0.0;5316.08;132.902;140;200;0;0.001;6805.578
